Id,Status,Person > Department > Type,Person > Brand,Location,Project,Bid Link,Task,Type,Department,Step,Date,Logged Hours,Start Time,Stop Time,Pay Period
4724705,sub,SG&A,Fuse,LA,FolksUnitTests,FUT789,,Worktime,Pipeline & Development,CMP - Compositing (Shot),4/25/24,1.5,4/26/24 1:30,4/26/24 3:00,LA - PayPeriod 10 - 04/22/2024
4727152,sub,non-artist COGS,Folks,BO,PeterPan,PP100,Supervisor,Worktime,Composite Supervision,SUP - Supervisor (Episode),4/25/24,1,4/26/24 0:00,4/26/24 1:00,BO - PayPeriod 8 - 04/16/2024
4740999,sub,SG&A,Fuse,BC,FuseFX Admin,,,Worktime,Information Technology,,4/25/24,0.5,4/26/24 0:30,4/26/24 1:00,BC - PayPeriod 10 - 04/21/2024
4741274,sub,non-artist COGS,Fuse,LA,Monster,MTR201,Producer,Worktime,VFX Production,PRO - Producer (Episode),4/25/24,2.5,4/26/24 0:30,4/26/24 3:00,LA - PayPeriod 10 - 04/22/2024
4745246,sub,non-artist COGS,Fuse,LA,Nuremberg,NUR100,Supervisor,Worktime,VFX Supervision,SUP - Supervisor (Episode),4/25/24,1,4/26/24 2:00,4/26/24 3:00,LA - PayPeriod 10 - 04/22/2024
4746107,sub,non-artist COGS,Fuse,BC,MechanicalUP,MCL200,Producer,Worktime,VFX Production,PRO - Producer (Episode),4/25/24,2,4/26/24 0:00,4/26/24 2:00,BC - PayPeriod 10 - 04/21/2024
4538262,,non-artist COGS,Folks,TO,Misc,,,Time Off Unpaid,VFX Supervision,,4/26/24,8,4/26/24 9:00,4/26/24 17:00,
4575208,,COGS,Folks,MT,Misc,,,Vacation,FX Artist,,4/26/24,8,4/26/24 9:00,4/26/24 17:00,MT - PayPeriod 10 - 04/21/2024
4635514,,COGS,Folks,MT,Misc,,,Time Off Unpaid,Tracking,,4/26/24,8,4/26/24 9:00,4/26/24 17:00,MT - PayPeriod 10 - 04/21/2024
4643521,,COGS,Folks,MT,Misc,,,Meal Break,Compositor,,4/26/24,1,4/26/24 13:00,4/26/24 14:00,
4647277,,COGS,Folks,TO,Misc,,,Time Off Unpaid,FX Artist,,4/26/24,8,4/26/24 9:00,4/26/24 17:00,
4659716,,SG&A,Folks,MT,Misc,,,Vacation,Pipeline & Development,,4/26/24,8,4/26/24 9:00,4/26/24 17:00,MT - PayPeriod 10 - 04/21/2024
4676766,,COGS,Folks,MT,Misc,,,Vacation,FX Artist,,4/26/24,8,4/26/24 9:00,4/26/24 17:00,
4681546,,COGS,Folks,MT,Misc,,,Time Off Unpaid,Environment,,4/26/24,8,4/26/24 9:00,4/26/24 17:00,MT - PayPeriod 10 - 04/21/2024
4693110,,SG&A,Folks,MT,Misc,,,Time Off Unpaid,Executive,,4/26/24,8,4/26/24 9:00,4/26/24 17:00,
4698790,sub,COGS,Folks,BO,Misc,,,Time Off Unpaid,Lighting,,4/26/24,8,4/26/24 10:00,4/26/24 18:00,BO - PayPeriod 8 - 04/16/2024
4705842,,SG&A,Folks,MT,Misc,,,Vacation,Information Technology,,4/26/24,8,4/26/24 9:00,4/26/24 17:00,
4706064,,non-artist COGS,Folks,MT,Misc,,,Time Bank,Composite Supervision,,4/26/24,8,4/26/24 9:00,4/26/24 17:00,MT - PayPeriod 10 - 04/21/2024
4706749,sub,SG&A,Fuse,LA,FuseFX Admin,,,Vacation,Finance,,4/26/24,3,4/26/24 12:30,4/26/24 15:30,LA - PayPeriod 10 - 04/22/2024
4706750,,SG&A,Fuse,LA,FuseFX Admin,,,Meal Break,Finance,,4/26/24,1,4/26/24 15:30,4/26/24 16:30,LA - PayPeriod 10 - 04/22/2024
4706751,sub,SG&A,Fuse,LA,FuseFX Admin,,,Vacation,Finance,,4/26/24,5,4/26/24 16:30,4/26/24 21:30,LA - PayPeriod 10 - 04/22/2024
4711323,sub,COGS,Folks,BO,Misc,,,Meeting,Rigging,,4/26/24,0.5,4/26/24 10:00,4/26/24 10:30,BO - PayPeriod 8 - 04/16/2024
4711336,sub,COGS,Folks,BO,Misc,,,Meal Break,Rigging,,4/26/24,1,4/26/24 14:00,4/26/24 15:00,BO - PayPeriod 8 - 04/16/2024
4712381,,SG&A,Folks,MT,Misc,,,Worktime,Finance,,4/26/24,3.5,4/26/24 8:30,4/26/24 12:00,MT - PayPeriod 10 - 04/21/2024
4712383,,SG&A,Folks,MT,Misc,,,Worktime,Finance,,4/26/24,4.5,4/26/24 12:45,4/26/24 17:15,MT - PayPeriod 10 - 04/21/2024
4712793,sub,COGS,Folks,TO,Misc,,,Meal Break,Compositor,,4/26/24,1,4/26/24 12:00,4/26/24 13:00,TO - PayPeriod 10 - 04/21/2024
4712899,,non-artist COGS,Fuse,GA,FuseFX Admin,,,Meeting,CG Supervision,,4/26/24,0.25,4/26/24 9:45,4/26/24 10:00,GA - PayPeriod 10 - 04/22/2024
4712900,,non-artist COGS,Fuse,GA,FuseFX Admin,,,Meeting,CG Supervision,,4/26/24,0.5,4/26/24 11:00,4/26/24 11:30,GA - PayPeriod 10 - 04/22/2024
4712906,,non-artist COGS,Fuse,GA,FuseFX Admin,,,Meal Break,CG Supervision,,4/26/24,1,4/26/24 13:45,4/26/24 14:45,GA - PayPeriod 10 - 04/22/2024
4712951,,SG&A,Fuse,NY,FuseFX Admin,,,Worktime,Information Technology,,4/26/24,4,4/26/24 9:00,4/26/24 13:00,NY - PayPeriod 10 - 04/22/2024
4712952,,SG&A,Fuse,NY,FuseFX Admin,,,Meal Break,Information Technology,,4/26/24,1,4/26/24 13:00,4/26/24 14:00,NY - PayPeriod 10 - 04/22/2024
4712953,,SG&A,Fuse,NY,FuseFX Admin,,,Worktime,Information Technology,,4/26/24,4,4/26/24 14:00,4/26/24 18:00,NY - PayPeriod 10 - 04/22/2024
4712990,sub,COGS,Folks,BO,Misc,,,Meal Break,Animation,,4/26/24,1,4/26/24 14:00,4/26/24 15:00,BO - PayPeriod 8 - 04/16/2024
4712995,sub,COGS,Folks,BO,Verne,JV205,,Meeting,Animation,,4/26/24,1,4/26/24 10:00,4/26/24 11:00,BO - PayPeriod 8 - 04/16/2024
4713015,sub,COGS,Folks,BO,Misc,,,Meeting,Rigging,,4/26/24,1,4/26/24 10:30,4/26/24 11:30,BO - PayPeriod 8 - 04/16/2024
4713114,,non-artist COGS,Folks,BO,Misc,,,Meeting,Editorial,,4/26/24,0.5,4/26/24 11:00,4/26/24 11:30,BO - PayPeriod 8 - 04/16/2024
4713115,,non-artist COGS,Folks,BO,Misc,,,Meeting,Editorial,,4/26/24,1.25,4/26/24 11:45,4/26/24 13:00,BO - PayPeriod 8 - 04/16/2024
4713120,,non-artist COGS,Folks,BO,Misc,,,Meal Break,Editorial,,4/26/24,1,4/26/24 13:30,4/26/24 14:30,BO - PayPeriod 8 - 04/16/2024
4713142,sub,non-artist COGS,Folks,BO,ElDolor,ED103,Editorial,Worktime,Editorial,EDT - Editorial (Episode),4/26/24,2,4/26/24 9:00,4/26/24 11:00,BO - PayPeriod 8 - 04/16/2024
4713143,,non-artist COGS,Folks,BO,Misc,,,Worktime,Editorial,,4/26/24,0.25,4/26/24 11:30,4/26/24 11:45,BO - PayPeriod 8 - 04/16/2024
4713144,,non-artist COGS,Folks,BO,Misc,,,Worktime,Editorial,,4/26/24,0.5,4/26/24 13:00,4/26/24 13:30,BO - PayPeriod 8 - 04/16/2024
4713145,sub,non-artist COGS,Folks,BO,ForeverAlone,CAD101,Editorial,Worktime,Editorial,EDT - Editorial (Episode),4/26/24,4.5,4/26/24 14:30,4/26/24 19:00,BO - PayPeriod 8 - 04/16/2024
4713166,,SG&A,Fuse,LA,FuseFX Admin,,,Worktime,Pipeline & Development,,4/26/24,3,4/26/24 12:00,4/26/24 15:00,LA - PayPeriod 10 - 04/22/2024
4713167,,SG&A,Fuse,LA,FuseFX Admin,,,Meal Break,Pipeline & Development,,4/26/24,0.5,4/26/24 15:00,4/26/24 15:30,LA - PayPeriod 10 - 04/22/2024
4713168,,SG&A,Fuse,LA,FuseFX Admin,,,Worktime,Pipeline & Development,,4/26/24,6,4/26/24 15:30,4/26/24 21:30,LA - PayPeriod 10 - 04/22/2024
4713197,sub,COGS,Folks,BO,Misc,,,Meal Break,Animation,,4/26/24,1,4/26/24 14:00,4/26/24 15:00,BO - PayPeriod 8 - 04/16/2024
4713415,sub,COGS,Fuse,NY,FuseFX Admin,,,Meal Break,Compositor,,4/26/24,1,4/26/24 14:00,4/26/24 15:00,NY - PayPeriod 10 - 04/22/2024
4713496,,COGS,Fuse,BC,FuseFX Admin,,,Meal Break,Compositor,,4/26/24,1,4/26/24 16:45,4/26/24 17:45,BC - PayPeriod 10 - 04/21/2024
4713623,,SG&A,Fuse,BC,FuseFX Admin,,,Worktime,Information Technology,,4/26/24,3.5,4/26/24 11:30,4/26/24 15:00,BC - PayPeriod 10 - 04/21/2024
4713624,,SG&A,Fuse,BC,FuseFX Admin,,,Meal Break,Information Technology,,4/26/24,0.75,4/26/24 15:00,4/26/24 15:45,BC - PayPeriod 10 - 04/21/2024
4713625,,SG&A,Fuse,BC,FuseFX Admin,,,Worktime,Information Technology,,4/26/24,4.5,4/26/24 15:45,4/26/24 20:15,BC - PayPeriod 10 - 04/21/2024
4713662,,SG&A,Folks,TO,Misc,,,Worktime,Pipeline & Development,,4/26/24,3,4/26/24 9:00,4/26/24 12:00,
4713663,,SG&A,Folks,TO,Misc,,,Meal Break,Pipeline & Development,,4/26/24,1,4/26/24 12:00,4/26/24 13:00,
4713664,,SG&A,Folks,TO,Misc,,,Worktime,Pipeline & Development,,4/26/24,5,4/26/24 13:00,4/26/24 18:00,
4713755,,SG&A,Folks,MT,Misc,,,Meeting,Information Technology,,4/26/24,1,4/26/24 9:00,4/26/24 10:00,MT - PayPeriod 10 - 04/21/2024
4713756,,SG&A,Folks,MT,Misc,,,Meeting,Information Technology,,4/26/24,0.25,4/26/24 11:00,4/26/24 11:15,MT - PayPeriod 10 - 04/21/2024
4713757,,SG&A,Folks,MT,Misc,,,Meeting,Information Technology,,4/26/24,1,4/26/24 12:30,4/26/24 13:30,MT - PayPeriod 10 - 04/21/2024
4713758,,SG&A,Folks,MT,Misc,,,Meeting,Information Technology,,4/26/24,0.25,4/26/24 14:30,4/26/24 14:45,MT - PayPeriod 10 - 04/21/2024
4713763,,SG&A,Folks,MT,Misc,,,Meal Break,Information Technology,,4/26/24,1,4/26/24 11:30,4/26/24 12:30,MT - PayPeriod 10 - 04/21/2024
4713782,,SG&A,Folks,MT,Misc,,,Worktime,Information Technology,,4/26/24,1,4/26/24 10:00,4/26/24 11:00,MT - PayPeriod 10 - 04/21/2024
4713783,,SG&A,Folks,MT,Misc,,,Worktime,Information Technology,,4/26/24,0.25,4/26/24 11:15,4/26/24 11:30,MT - PayPeriod 10 - 04/21/2024
4713784,,SG&A,Folks,MT,Misc,,,Worktime,Information Technology,,4/26/24,1,4/26/24 13:30,4/26/24 14:30,MT - PayPeriod 10 - 04/21/2024
4713785,,SG&A,Folks,MT,Misc,,,Worktime,Information Technology,,4/26/24,3.25,4/26/24 14:45,4/26/24 18:00,MT - PayPeriod 10 - 04/21/2024
4713805,,SG&A,Fuse,LA,FuseFX Admin,,,Worktime,Finance,,4/26/24,4,4/26/24 11:30,4/26/24 15:30,LA - PayPeriod 10 - 04/22/2024
4713806,,SG&A,Fuse,LA,FuseFX Admin,,,Meal Break,Finance,,4/26/24,1,4/26/24 15:30,4/26/24 16:30,LA - PayPeriod 10 - 04/22/2024
4713807,,SG&A,Fuse,LA,FuseFX Admin,,,Worktime,Finance,,4/26/24,4,4/26/24 16:30,4/26/24 20:30,LA - PayPeriod 10 - 04/22/2024
4713965,,COGS,Folks,MT,Misc,,,Time Off Unpaid,Animation,,4/26/24,8,4/26/24 9:00,4/26/24 17:00,MT - PayPeriod 10 - 04/21/2024
4714030,sub,COGS,Folks,BO,Misc,,,Meal Break,FX Artist,,4/26/24,1,4/26/24 13:00,4/26/24 14:00,BO - PayPeriod 8 - 04/16/2024
4714094,sub,non-artist COGS,Folks,BO,Misc,,,Worktime,Information Technology,,4/26/24,5,4/26/24 9:00,4/26/24 14:00,BO - PayPeriod 8 - 04/16/2024
4714099,sub,non-artist COGS,Folks,BO,Misc,,,Meal Break,Coordinators,,4/26/24,1,4/26/24 14:00,4/26/24 15:00,BO - PayPeriod 8 - 04/16/2024
4714106,sub,non-artist COGS,Folks,BO,Misc,,,Worktime,Information Technology,,4/26/24,3,4/26/24 15:00,4/26/24 18:00,BO - PayPeriod 8 - 04/16/2024
4714357,sub,COGS,Folks,BO,Misc,,,Meeting,Animation,,4/26/24,0.25,4/26/24 10:30,4/26/24 10:45,BO - PayPeriod 8 - 04/16/2024
4714375,sub,COGS,Folks,BO,Misc,,,Meal Break,Animation,,4/26/24,1,4/26/24 14:30,4/26/24 15:30,BO - PayPeriod 8 - 04/16/2024
4714553,sub,non-artist COGS,Fuse,GA,Hysteria,HYS106,,Meeting,Composite Supervision,,4/26/24,0.5,4/26/24 10:15,4/26/24 10:45,GA - PayPeriod 10 - 04/22/2024
4714625,sub,non-artist COGS,Fuse,GA,Hysteria,HYS106,,Meeting,Composite Supervision,,4/26/24,0.75,4/26/24 11:30,4/26/24 12:15,GA - PayPeriod 10 - 04/22/2024
4714635,sub,non-artist COGS,Fuse,GA,FuseFX Admin,,,Meal Break,Composite Supervision,,4/26/24,1,4/26/24 13:00,4/26/24 14:00,GA - PayPeriod 10 - 04/22/2024
4714675,sub,non-artist COGS,Fuse,GA,Hysteria,HYS106,,Meeting,Composite Supervision,,4/26/24,0.366667,4/26/24 16:00,4/26/24 16:22,GA - PayPeriod 10 - 04/22/2024
4714680,sub,non-artist COGS,Fuse,GA,Hysteria,HYS107,,Meeting,Composite Supervision,,4/26/24,0.383333,4/26/24 16:22,4/26/24 16:45,GA - PayPeriod 10 - 04/22/2024
4715183,,non-artist COGS,Fuse,LA,FuseFX Admin,,,Meal Break,Editorial,,4/26/24,1,4/26/24 15:30,4/26/24 16:30,LA - PayPeriod 10 - 04/22/2024
4715189,sub,COGS,Fuse,NY,FuseFX Admin,,,Meal Break,FX Artist,,4/26/24,1,4/26/24 13:00,4/26/24 14:00,NY - PayPeriod 10 - 04/22/2024
4715478,sub,non-artist COGS,Fuse,GA,Hysteria,HYS108,,Meeting,Composite Supervision,,4/26/24,0.05,4/26/24 9:45,4/26/24 9:48,GA - PayPeriod 10 - 04/22/2024
4715483,sub,non-artist COGS,Fuse,GA,Hysteria,HYS107,,Meeting,Composite Supervision,,4/26/24,0.05,4/26/24 9:48,4/26/24 9:51,GA - PayPeriod 10 - 04/22/2024
4715488,sub,non-artist COGS,Fuse,GA,Hysteria,HYS106,,Meeting,Composite Supervision,,4/26/24,0.05,4/26/24 9:51,4/26/24 9:54,GA - PayPeriod 10 - 04/22/2024
4715493,sub,non-artist COGS,Fuse,GA,Hysteria,HYS105,,Meeting,Composite Supervision,,4/26/24,0.05,4/26/24 9:54,4/26/24 9:57,GA - PayPeriod 10 - 04/22/2024
4715498,sub,non-artist COGS,Fuse,GA,Hysteria,HYS104,,Meeting,Composite Supervision,,4/26/24,0.05,4/26/24 9:57,4/26/24 10:00,GA - PayPeriod 10 - 04/22/2024
4715527,sub,non-artist COGS,Fuse,GA,Hysteria,HYS106,,Meeting,Composite Supervision,,4/26/24,1,4/26/24 12:00,4/26/24 13:00,GA - PayPeriod 10 - 04/22/2024
4715538,sub,non-artist COGS,Fuse,GA,FuseFX Admin,,,Meal Break,Composite Supervision,,4/26/24,1,4/26/24 13:45,4/26/24 14:45,GA - PayPeriod 10 - 04/22/2024
4715542,sub,non-artist COGS,Fuse,GA,Hysteria,HYS106,Supervisor,Worktime,Composite Supervision,SUP - Supervisor (Episode),4/26/24,1.75,4/26/24 10:15,4/26/24 12:00,GA - PayPeriod 10 - 04/22/2024
4715545,sub,non-artist COGS,Fuse,GA,Hysteria,HYS106,Supervisor,Worktime,Composite Supervision,SUP - Supervisor (Episode),4/26/24,0.75,4/26/24 13:00,4/26/24 13:45,GA - PayPeriod 10 - 04/22/2024
4715551,sub,non-artist COGS,Fuse,GA,Hysteria,HYS106,,Meeting,Composite Supervision,,4/26/24,0.166667,4/26/24 16:01,4/26/24 16:11,GA - PayPeriod 10 - 04/22/2024
4715556,sub,non-artist COGS,Fuse,GA,Hysteria,HYS105,,Meeting,Composite Supervision,,4/26/24,0.166667,4/26/24 16:11,4/26/24 16:21,GA - PayPeriod 10 - 04/22/2024
4715561,sub,non-artist COGS,Fuse,GA,Hysteria,HYS104,,Meeting,Composite Supervision,,4/26/24,0.166667,4/26/24 16:21,4/26/24 16:31,GA - PayPeriod 10 - 04/22/2024
4715566,sub,non-artist COGS,Fuse,GA,Hysteria,HYS106,Supervisor,Worktime,Composite Supervision,SUP - Supervisor (Episode),4/26/24,2.5,4/26/24 16:45,4/26/24 19:15,GA - PayPeriod 10 - 04/22/2024
4715568,sub,non-artist COGS,Fuse,GA,Hysteria,HYS106,Supervisor,Worktime,Composite Supervision,SUP - Supervisor (Episode),4/26/24,1.25,4/26/24 14:45,4/26/24 16:00,GA - PayPeriod 10 - 04/22/2024
4716138,sub,non-artist COGS,Fuse,NY,AmericanHorrorStories,AST309,Supervisor,Worktime,VFX Supervision,SUP - Supervisor (Episode),4/26/24,4,4/26/24 9:30,4/26/24 13:30,NY - PayPeriod 10 - 04/22/2024
4716143,sub,non-artist COGS,Fuse,NY,FuseFX Admin,,,Meal Break,VFX Supervision,,4/26/24,1,4/26/24 13:30,4/26/24 14:30,NY - PayPeriod 10 - 04/22/2024
4716147,sub,non-artist COGS,Fuse,NY,AmericanHorrorStories,AST309,Supervisor,Worktime,VFX Supervision,SUP - Supervisor (Episode),4/26/24,2,4/26/24 14:30,4/26/24 16:30,NY - PayPeriod 10 - 04/22/2024
4716156,sub,non-artist COGS,Fuse,NY,AmericanHorrorStories,AST307,Supervisor,Worktime,VFX Supervision,SUP - Supervisor (Episode),4/26/24,1,4/26/24 16:30,4/26/24 17:30,NY - PayPeriod 10 - 04/22/2024
4716159,sub,non-artist COGS,Fuse,NY,AmericanHorrorStories,AST305,Supervisor,Worktime,VFX Supervision,SUP - Supervisor (Episode),4/26/24,2.5,4/26/24 17:30,4/26/24 20:00,NY - PayPeriod 10 - 04/22/2024
4716245,sub,non-artist COGS,Fuse,LA,FuseFX Admin,,,Meal Break,Composite Supervision,,4/26/24,0.5,4/26/24 18:00,4/26/24 18:30,LA - PayPeriod 10 - 04/22/2024
4716278,sub,SG&A,Folks,MT,Misc,,,Worktime,Manager,,4/26/24,3,4/26/24 8:00,4/26/24 11:00,MT - PayPeriod 10 - 04/21/2024
4716280,sub,SG&A,Folks,MT,Misc,,,Worktime,Manager,,4/26/24,4.5,4/26/24 14:00,4/26/24 18:30,MT - PayPeriod 10 - 04/21/2024
4716595,,non-artist COGS,Folks,TO,Misc,,,Meal Break,Composite Supervision,,4/26/24,1,4/26/24 13:00,4/26/24 14:00,
4716684,,COGS,Fuse,LA,FuseFX Admin,,,Meal Break,Compositor,,4/26/24,0.5,4/26/24 13:00,4/26/24 13:30,LA - PayPeriod 10 - 04/22/2024
4716726,,COGS,Fuse,NY,FuseFX Admin,,,Meal Break,Compositor,,4/26/24,1,4/26/24 12:30,4/26/24 13:30,NY - PayPeriod 10 - 04/22/2024
4716894,sub,COGS,Folks,BO,Misc,,,Meeting,Compositor,,4/26/24,1,4/26/24 11:00,4/26/24 12:00,BO - PayPeriod 8 - 04/16/2024
4716899,sub,COGS,Folks,BO,Misc,,,Meal Break,Compositor,,4/26/24,1,4/26/24 15:00,4/26/24 16:00,BO - PayPeriod 8 - 04/16/2024
4716905,sub,non-artist COGS,Folks,TO,HLMI,HLM100,Coordinator,Worktime,Coordinators,COR - Coordinator  (Episode),4/26/24,4,4/26/24 9:00,4/26/24 13:00,TO - PayPeriod 10 - 04/21/2024
4716910,sub,non-artist COGS,Folks,TO,Misc,,,Meal Break,Coordinators,,4/26/24,1,4/26/24 13:00,4/26/24 14:00,TO - PayPeriod 10 - 04/21/2024
4716911,sub,non-artist COGS,Folks,TO,HLMI,HLM100,Coordinator,Worktime,Coordinators,COR - Coordinator  (Episode),4/26/24,4,4/26/24 14:00,4/26/24 18:00,TO - PayPeriod 10 - 04/21/2024
4716924,,SG&A,Folks,MT,Misc,,,Worktime,Pipeline & Development,,4/26/24,3,4/26/24 9:00,4/26/24 12:00,
4716925,,SG&A,Folks,MT,Misc,,,Meal Break,Pipeline & Development,,4/26/24,1,4/26/24 12:00,4/26/24 13:00,
4716926,,SG&A,Folks,MT,Misc,,,Worktime,Pipeline & Development,,4/26/24,5,4/26/24 13:00,4/26/24 18:00,
4717084,sub,COGS,Fuse,BC,FuseFX Admin,,,Meal Break,Compositor,,4/26/24,1,4/26/24 16:00,4/26/24 17:00,BC - PayPeriod 10 - 04/21/2024
4717231,,SG&A,Fuse,BC,FuseFX Admin,,,Worktime,Facilities,,4/26/24,4.5,4/26/24 11:30,4/26/24 16:00,BC - PayPeriod 10 - 04/21/2024
4717232,,SG&A,Fuse,BC,FuseFX Admin,,,Meal Break,Facilities,,4/26/24,1,4/26/24 16:00,4/26/24 17:00,BC - PayPeriod 10 - 04/21/2024
4717233,,SG&A,Fuse,BC,FuseFX Admin,,,Worktime,Facilities,,4/26/24,3.5,4/26/24 17:00,4/26/24 20:30,BC - PayPeriod 10 - 04/21/2024
4717275,,non-artist COGS,Fuse,NY,FuseFX Admin,,,Meal Break,Composite Supervision,,4/26/24,1,4/26/24 12:30,4/26/24 13:30,NY - PayPeriod 10 - 04/22/2024
4717435,sub,non-artist COGS,Folks,BO,Misc,,,Meal Break,Editorial,,4/26/24,1,4/26/24 13:00,4/26/24 14:00,BO - PayPeriod 8 - 04/16/2024
4717448,sub,COGS,Folks,BO,Misc,,,Meal Break,Tracking,,4/26/24,1,4/26/24 14:00,4/26/24 15:00,BO - PayPeriod 8 - 04/16/2024
4717467,sub,non-artist COGS,Fuse,LA,Watchers,WTS100,,Meeting,VFX Production,,4/26/24,1,4/26/24 13:00,4/26/24 14:00,LA - PayPeriod 10 - 04/22/2024
4717468,sub,non-artist COGS,Fuse,LA,Trap,TRAP100,,Meeting,VFX Production,,4/26/24,1,4/26/24 18:00,4/26/24 19:00,LA - PayPeriod 10 - 04/22/2024
4717474,,non-artist COGS,Fuse,LA,FuseFX Admin,,,Meal Break,VFX Production,,4/26/24,0.75,4/26/24 15:30,4/26/24 16:15,LA - PayPeriod 10 - 04/22/2024
4717493,,non-artist COGS,Fuse,LA,FuseFX Admin,,,Worktime,VFX Production,,4/26/24,1,4/26/24 12:00,4/26/24 13:00,LA - PayPeriod 10 - 04/22/2024
4717494,,non-artist COGS,Fuse,LA,FuseFX Admin,,,Worktime,VFX Production,,4/26/24,1.5,4/26/24 14:00,4/26/24 15:30,LA - PayPeriod 10 - 04/22/2024
4717495,,non-artist COGS,Fuse,LA,FuseFX Admin,,,Worktime,VFX Production,,4/26/24,1.75,4/26/24 16:15,4/26/24 18:00,LA - PayPeriod 10 - 04/22/2024
4717496,,non-artist COGS,Fuse,LA,FuseFX Admin,,,Worktime,VFX Production,,4/26/24,3,4/26/24 19:00,4/26/24 22:00,LA - PayPeriod 10 - 04/22/2024
4717525,sub,non-artist COGS,Folks,MT,Conrad,CRD999,Supervisor,Worktime,Composite Supervision,SUP - Supervisor (Episode),4/26/24,3,4/26/24 9:00,4/26/24 12:00,MT - PayPeriod 10 - 04/21/2024
4717530,sub,non-artist COGS,Folks,MT,Conrad,CRD999,Supervisor,Worktime,Composite Supervision,SUP - Supervisor (Episode),4/26/24,5.25,4/26/24 13:00,4/26/24 18:15,MT - PayPeriod 10 - 04/21/2024
4717544,sub,non-artist COGS,Fuse,BC,FuseFX Admin,,,Meal Break,VFX Production,,4/26/24,1,4/26/24 16:00,4/26/24 17:00,BC - PayPeriod 10 - 04/21/2024
4717548,sub,non-artist COGS,Fuse,BC,FuseFX Admin,,,Meeting,VFX Production,,4/26/24,0.25,4/26/24 12:30,4/26/24 12:45,BC - PayPeriod 10 - 04/21/2024
4717557,sub,non-artist COGS,Fuse,BC,MechanicalUP,MCL201,Producer,Worktime,VFX Production,PRO - Producer (Episode),4/26/24,0.5,4/26/24 12:45,4/26/24 13:15,BC - PayPeriod 10 - 04/21/2024
4717562,sub,non-artist COGS,Fuse,BC,MechanicalUP,MCL202,Producer,Worktime,VFX Production,PRO - Producer (Episode),4/26/24,0.5,4/26/24 13:15,4/26/24 13:45,BC - PayPeriod 10 - 04/21/2024
4717567,sub,non-artist COGS,Fuse,BC,MechanicalUP,MCL203,Producer,Worktime,VFX Production,PRO - Producer (Episode),4/26/24,0.5,4/26/24 13:45,4/26/24 14:15,BC - PayPeriod 10 - 04/21/2024
4717571,,COGS,Folks,BO,Misc,,,Meal Break,Compositor,,4/26/24,1,4/26/24 14:30,4/26/24 15:30,
4717615,sub,COGS,Fuse,BC,FuseFX Admin,,,Meal Break,Compositor,,4/26/24,1,4/26/24 16:00,4/26/24 17:00,BC - PayPeriod 10 - 04/21/2024
4717621,,non-artist COGS,Fuse,GA,FuseFX Admin,,,Meeting,Editorial,,4/26/24,0.75,4/26/24 12:30,4/26/24 13:15,GA - PayPeriod 10 - 04/22/2024
4717626,,non-artist COGS,Fuse,GA,FuseFX Admin,,,Meal Break,Editorial,,4/26/24,0.5,4/26/24 17:30,4/26/24 18:00,GA - PayPeriod 10 - 04/22/2024
4717715,sub,COGS,Folks,BO,Misc,,,Meal Break,Rigging,,4/26/24,1,4/26/24 13:00,4/26/24 14:00,BO - PayPeriod 8 - 04/16/2024
4717738,,non-artist COGS,Fuse,LA,FuseFX Admin,,,Meal Break,CG Supervision,,4/26/24,1,4/26/24 16:00,4/26/24 17:00,LA - PayPeriod 10 - 04/22/2024
4718762,sub,non-artist COGS,Folks,TO,Misc,,,Meal Break,CG Supervision,,4/26/24,1,4/26/24 12:00,4/26/24 13:00,TO - PayPeriod 10 - 04/21/2024
4718776,,non-artist COGS,Folks,MT,Misc,,,Meal Break,VFX Supervision,,4/26/24,1,4/26/24 12:00,4/26/24 13:00,MT - PayPeriod 10 - 04/21/2024
4718853,sub,SG&A,Folks,MT,Misc,,,Worktime,Manager,,4/26/24,3,4/26/24 8:00,4/26/24 11:00,MT - PayPeriod 10 - 04/21/2024
4718860,sub,SG&A,Folks,MT,Misc,,,Meal Break,Manager,,4/26/24,1,4/26/24 11:00,4/26/24 12:00,MT - PayPeriod 10 - 04/21/2024
4718861,sub,SG&A,Folks,MT,Misc,,,Worktime,Manager,,4/26/24,5,4/26/24 12:00,4/26/24 17:00,MT - PayPeriod 10 - 04/21/2024
4718886,sub,COGS,Folks,MT,Misc,,,Worktime,Lighting,,4/26/24,1,4/26/24 8:00,4/26/24 9:00,MT - PayPeriod 10 - 04/21/2024
4718891,sub,COGS,Folks,MT,Misc,,,Meeting,Lighting,,4/26/24,0.5,4/26/24 9:00,4/26/24 9:30,MT - PayPeriod 10 - 04/21/2024
4718972,sub,non-artist COGS,Folks,MT,Misc,,,Meal Break,Editorial,,4/26/24,1,4/26/24 12:00,4/26/24 13:00,MT - PayPeriod 10 - 04/21/2024
4719007,,non-artist COGS,Fuse,NY,FuseFX Admin,,,Meal Break,Composite Supervision,,4/26/24,1,4/26/24 12:30,4/26/24 13:30,NY - PayPeriod 10 - 04/22/2024
4719020,sub,non-artist COGS,Fuse,NY,GladiatorSportsStoryUP,ASS102,CMP - Compositing (Shot),Worktime,Composite Supervision,CMP - Compositing (Shot),4/26/24,5,4/26/24 13:30,4/26/24 18:30,NY - PayPeriod 10 - 04/22/2024
