Id,Status,Person > Department > Type,Person > Brand,Location,Project,Bid Link,Task,Type,Department,Step,Date,Logged Hours,Start Time,Stop Time,Pay Period
4701614,sub,COGS,Folks,MT,RND,RND100,Anim,Worktime,Animation,ANM - Animation (Asset),04/09/2024,2,04/09/2024 14:00,04/09/2024 16:00,MT - PayPeriod 9 - 04/07/2024
4701615,sub,COGS,Folks,MT,RND,RND100,Anim,Worktime,Animation,ANM - Animation (Asset),04/11/2024,2,04/11/2024 14:00,04/11/2024 16:00,MT - PayPeriod 9 - 04/07/2024
4701616,sub,COGS,Folks,MT,RND,RND100,Anim,Worktime,Animation,ANM - Animation (Asset),04/10/2024,2,04/10/2024 14:00,04/10/2024 16:00,MT - PayPeriod 9 - 04/07/2024
4672203,sub,COGS,Folks,MT,ProjectK,PRK101,Animation,Worktime,Animation,ANM - Animation (Shot),04/02/2024,3,04/02/2024 14:00,04/02/2024 17:00,MT - PayPeriod 8 - 03/24/2024
4681659,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/02/2024,2,04/02/2024 10:00,04/02/2024 12:00,MT - PayPeriod 8 - 03/24/2024
4681660,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/02/2024,2.5,04/02/2024 14:00,04/02/2024 16:30,MT - PayPeriod 8 - 03/24/2024
4681661,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/03/2024,3,04/03/2024 10:00,04/03/2024 13:00,MT - PayPeriod 8 - 03/24/2024
4681662,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/02/2024,2.5,04/02/2024 16:30,04/02/2024 19:00,MT - PayPeriod 8 - 03/24/2024
4681664,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/04/2024,2,04/04/2024 10:00,04/04/2024 12:00,MT - PayPeriod 8 - 03/24/2024
4681665,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/03/2024,5,04/03/2024 14:00,04/03/2024 19:00,MT - PayPeriod 8 - 03/24/2024
4681666,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/04/2024,4,04/04/2024 15:00,04/04/2024 19:00,MT - PayPeriod 8 - 03/24/2024
4681669,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/05/2024,2,04/05/2024 17:00,04/05/2024 19:00,MT - PayPeriod 8 - 03/24/2024
4681670,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/05/2024,3,04/05/2024 14:00,04/05/2024 17:00,MT - PayPeriod 8 - 03/24/2024
4683076,sub,COGS,Folks,MT,ProjectK,PRK101,Animation,Worktime,Animation,ANM - Animation (Shot),04/02/2024,2,04/02/2024 12:00,04/02/2024 14:00,MT - PayPeriod 8 - 03/24/2024
4697808,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/12/2024,1.5,04/12/2024 10:00,04/12/2024 11:30,MT - PayPeriod 9 - 04/07/2024
4697809,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/12/2024,2,04/12/2024 14:30,04/12/2024 16:30,MT - PayPeriod 9 - 04/07/2024
4697817,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/08/2024,3,04/08/2024 10:00,04/08/2024 13:00,MT - PayPeriod 9 - 04/07/2024
4697823,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/10/2024,3,04/10/2024 10:00,04/10/2024 13:00,MT - PayPeriod 9 - 04/07/2024
4697825,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/10/2024,4,04/10/2024 14:30,04/10/2024 18:30,MT - PayPeriod 9 - 04/07/2024
4697850,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/12/2024,1.5,04/12/2024 11:30,04/12/2024 13:00,MT - PayPeriod 9 - 04/07/2024
4697854,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/09/2024,1.5,04/09/2024 17:00,04/09/2024 18:30,MT - PayPeriod 9 - 04/07/2024
4697859,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/08/2024,1.5,04/08/2024 14:30,04/08/2024 16:00,MT - PayPeriod 9 - 04/07/2024
4697877,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/11/2024,1,04/11/2024 10:00,04/11/2024 11:00,MT - PayPeriod 9 - 04/07/2024
4697884,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/08/2024,2.5,04/08/2024 16:00,04/08/2024 18:30,MT - PayPeriod 9 - 04/07/2024
4697887,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),04/11/2024,4,04/11/2024 14:30,04/11/2024 18:30,MT - PayPeriod 9 - 04/07/2024
4698282,sub,COGS,Folks,MT,RND,,Animation,Worktime,Animation,ANM - Animation (Asset),4/15/24,4,4/15/24 8:30,4/15/24 12:30,MT - PayPeriod 9 - 04/07/2024
4708774,sub,COGS,Folks,MT,RND,,Animation,Worktime,Animation,ANM - Animation (Asset),4/19/24,3.75,4/19/24 9:15,4/19/24 13:00,MT - PayPeriod 9 - 04/07/2024
4708775,sub,COGS,Folks,MT,RND,,Animation,Worktime,Animation,ANM - Animation (Asset),4/19/24,0.5,4/19/24 14:00,4/19/24 14:30,MT - PayPeriod 9 - 04/07/2024
4712918,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),4/15/24,2,4/15/24 10:00,4/15/24 12:00,MT - PayPeriod 9 - 04/07/2024
4713082,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),4/16/24,1,4/16/24 14:30,4/16/24 15:30,MT - PayPeriod 9 - 04/07/2024
4713689,sub,COGS,Folks,MT,ProjectK,PRK101,Animation,Worktime,Animation,ANM - Animation (Shot),4/18/24,2,4/18/24 14:00,4/18/24 16:00,MT - PayPeriod 9 - 04/07/2024
4715203,sub,COGS,Folks,MT,RND,,Animation,Worktime,Animation,ANM - Animation (Asset),4/22/24,1.25,4/22/24 12:30,4/22/24 13:45,MT - PayPeriod 10 - 04/21/2024
4721382,sub,COGS,Folks,MT,ProjectK,PRK101,Animation,Worktime,Animation,ANM - Animation (Shot),4/24/24,1,4/24/24 9:00,4/24/24 10:00,MT - PayPeriod 10 - 04/21/2024
4726718,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),4/26/24,4.5,4/26/24 10:30,4/26/24 15:00,MT - PayPeriod 10 - 04/21/2024
4726728,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),4/26/24,4.5,4/26/24 15:30,4/26/24 20:00,MT - PayPeriod 10 - 04/21/2024
4726752,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),4/22/24,3.5,4/22/24 10:00,4/22/24 13:30,MT - PayPeriod 10 - 04/21/2024
4726753,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),4/23/24,2.5,4/23/24 10:00,4/23/24 12:30,MT - PayPeriod 10 - 04/21/2024
4726754,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),4/24/24,3.5,4/24/24 10:00,4/24/24 13:30,MT - PayPeriod 10 - 04/21/2024
4726755,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),4/25/24,2.5,4/25/24 11:00,4/25/24 13:30,MT - PayPeriod 10 - 04/21/2024
4726763,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),4/22/24,2.5,4/22/24 16:30,4/22/24 19:00,MT - PayPeriod 10 - 04/21/2024
4726764,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),4/23/24,4,4/23/24 15:00,4/23/24 19:00,MT - PayPeriod 10 - 04/21/2024
4726765,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),4/24/24,3,4/24/24 16:00,4/24/24 19:00,MT - PayPeriod 10 - 04/21/2024
4726766,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),4/25/24,4,4/25/24 15:00,4/25/24 19:00,MT - PayPeriod 10 - 04/21/2024
4727652,sub,COGS,Folks,MT,Conrad,CRD999,Animation,Worktime,Layout,ANM - Animation (Shot),4/27/24,1.5,4/27/24 13:00,4/27/24 14:30,MT - PayPeriod 10 - 04/21/2024
4689439,sub,COGS,Folks,TO,GoodDoctorUP,BLP710,Animation Blocking - TO,Worktime,Animation,ANM - Animation (Asset),04/08/2024,0.75,04/08/2024 16:45,04/08/2024 17:30,TO - PayPeriod 9 - 04/07/2024
4693119,sub,COGS,Folks,TO,GoodDoctorUP,BLP710,Animation Blocking - TO,Worktime,Animation,ANM - Animation (Asset),04/11/2024,3,04/11/2024 15:00,04/11/2024 18:00,TO - PayPeriod 9 - 04/07/2024
4695308,sub,COGS,Folks,TO,GoodDoctorUP,BLP710,Animation Blocking - TO,Worktime,Animation,ANM - Animation (Asset),04/12/2024,6,04/12/2024 12:00,04/12/2024 18:00,TO - PayPeriod 9 - 04/07/2024
4698399,sub,COGS,Folks,TO,GoodDoctorUP,BLP710,Animation Blocking - TO,Worktime,Animation,ANM - Animation (Asset),4/15/24,3,4/15/24 9:00,4/15/24 12:00,TO - PayPeriod 9 - 04/07/2024
4699108,sub,COGS,Folks,TO,GoodDoctorUP,BLP710,Animation Blocking - TO,Worktime,Animation,ANM - Animation (Asset),4/15/24,2,4/15/24 13:00,4/15/24 15:00,TO - PayPeriod 9 - 04/07/2024
4699122,sub,COGS,Folks,TO,GoodDoctorUP,BLP710,Animation Blocking - TO,Worktime,Animation,ANM - Animation (Asset),4/15/24,2,4/15/24 16:00,4/15/24 18:00,TO - PayPeriod 9 - 04/07/2024
4701693,sub,COGS,Folks,TO,GoodDoctorUP,BLP710,Animation Blocking - TO,Worktime,Animation,ANM - Animation (Asset),4/16/24,2.5,4/16/24 16:30,4/16/24 19:00,TO - PayPeriod 9 - 04/07/2024
4702287,sub,COGS,Folks,TO,GoodDoctorUP,BLP710,Animation Blocking - TO,Worktime,Animation,ANM - Animation (Asset),4/16/24,4,4/16/24 20:00,4/17/24 0:00,TO - PayPeriod 9 - 04/07/2024
4703701,sub,COGS,Folks,TO,GoodDoctorUP,BLP710,Animation Blocking - TO,Worktime,Animation,ANM - Animation (Asset),4/17/24,1,4/17/24 13:00,4/17/24 14:00,TO - PayPeriod 9 - 04/07/2024
4704566,sub,COGS,Folks,TO,GoodDoctorUP,BLP710,Animation Blocking - TO,Worktime,Animation,ANM - Animation (Asset),4/17/24,3.5,4/17/24 14:30,4/17/24 18:00,TO - PayPeriod 9 - 04/07/2024
4704567,sub,COGS,Folks,TO,GoodDoctorUP,BLP710,Animation Blocking - TO,Worktime,Animation,ANM - Animation (Asset),4/17/24,1.5,4/17/24 19:00,4/17/24 20:30,TO - PayPeriod 9 - 04/07/2024
4705941,sub,COGS,Folks,TO,GoodDoctorUP,BLP710,Animation Blocking - TO,Worktime,Animation,ANM - Animation (Asset),4/18/24,3,4/18/24 9:00,4/18/24 12:00,TO - PayPeriod 9 - 04/07/2024
4705942,sub,COGS,Folks,TO,GoodDoctorUP,BLP710,Animation Blocking - TO,Worktime,Animation,ANM - Animation (Asset),4/18/24,5,4/18/24 13:00,4/18/24 18:00,TO - PayPeriod 9 - 04/07/2024
4708011,sub,COGS,Folks,TO,GoodDoctorUP,BLP710,Animation Blocking - TO,Worktime,Animation,ANM - Animation (Asset),4/19/24,0.5,4/19/24 11:00,4/19/24 11:30,TO - PayPeriod 9 - 04/07/2024
4708238,sub,COGS,Folks,TO,GoodDoctorUP,BLP710,Animation Blocking - TO,Worktime,Animation,ANM - Animation (Asset),4/19/24,4.75,4/19/24 13:15,4/19/24 18:00,TO - PayPeriod 9 - 04/07/2024
4670426,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/01/2024,2.5,04/01/2024 11:30,04/01/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4670427,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/01/2024,1.5,04/01/2024 17:30,04/01/2024 19:00,BO - PayPeriod 7 - 04/01/2024
4670428,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/01/2024,2,04/01/2024 15:00,04/01/2024 17:00,BO - PayPeriod 7 - 04/01/2024
4670644,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Rigging,ANM - Animation (Shot),04/01/2024,3,04/01/2024 10:00,04/01/2024 13:00,BO - PayPeriod 7 - 04/01/2024
4672099,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/01/2024,4.5,04/01/2024 09:30,04/01/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4672100,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/01/2024,1.5,04/01/2024 17:00,04/01/2024 18:30,BO - PayPeriod 7 - 04/01/2024
4672101,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/01/2024,1.5,04/01/2024 15:00,04/01/2024 16:30,BO - PayPeriod 7 - 04/01/2024
4672102,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/04/2024,1.5,04/04/2024 17:00,04/04/2024 18:30,BO - PayPeriod 7 - 04/01/2024
4672342,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/01/2024,3.75,04/01/2024 10:45,04/01/2024 14:30,BO - PayPeriod 7 - 04/01/2024
4673011,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/02/2024,1.5,04/02/2024 15:00,04/02/2024 16:30,BO - PayPeriod 7 - 04/01/2024
4673012,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/02/2024,1.5,04/02/2024 17:00,04/02/2024 18:30,BO - PayPeriod 7 - 04/01/2024
4674234,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/02/2024,4.5,04/02/2024 09:30,04/02/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4674635,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/02/2024,3.75,04/02/2024 10:45,04/02/2024 14:30,BO - PayPeriod 7 - 04/01/2024
4674639,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/02/2024,3.25,04/02/2024 16:15,04/02/2024 19:30,BO - PayPeriod 7 - 04/01/2024
4675007,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/05/2024,4,04/05/2024 10:00,04/05/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4675010,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/01/2024,4,04/01/2024 10:00,04/01/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4675012,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/01/2024,5,04/01/2024 15:00,04/01/2024 20:00,BO - PayPeriod 7 - 04/01/2024
4675060,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/03/2024,4.5,04/03/2024 09:30,04/03/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4675062,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/03/2024,1.5,04/03/2024 17:00,04/03/2024 18:30,BO - PayPeriod 7 - 04/01/2024
4675131,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Rigging,ANM - Animation (Shot),04/03/2024,2,04/03/2024 19:00,04/03/2024 21:00,BO - PayPeriod 7 - 04/01/2024
4675214,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/03/2024,2,04/03/2024 15:00,04/03/2024 17:00,BO - PayPeriod 7 - 04/01/2024
4675217,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/03/2024,1.5,04/03/2024 17:30,04/03/2024 19:00,BO - PayPeriod 7 - 04/01/2024
4677030,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Rigging,ANM - Animation (Shot),04/04/2024,1,04/04/2024 16:00,04/04/2024 17:00,BO - PayPeriod 7 - 04/01/2024
4677032,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Rigging,ANM - Animation (Shot),04/04/2024,3,04/04/2024 17:00,04/04/2024 20:00,BO - PayPeriod 7 - 04/01/2024
4678271,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/04/2024,4.5,04/04/2024 09:30,04/04/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4678273,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/03/2024,1.5,04/03/2024 15:00,04/03/2024 16:30,BO - PayPeriod 7 - 04/01/2024
4678274,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/05/2024,1.5,04/05/2024 09:30,04/05/2024 11:00,BO - PayPeriod 7 - 04/01/2024
4678276,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/05/2024,0.75,04/05/2024 17:00,04/05/2024 17:45,BO - PayPeriod 7 - 04/01/2024
4679027,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/05/2024,3,04/05/2024 11:00,04/05/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4679030,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/05/2024,1.5,04/05/2024 17:45,04/05/2024 19:15,BO - PayPeriod 7 - 04/01/2024
4679618,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/04/2024,2.5,04/04/2024 11:30,04/04/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4679620,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/05/2024,2.5,04/05/2024 11:30,04/05/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4679621,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/05/2024,2,04/05/2024 15:00,04/05/2024 17:00,BO - PayPeriod 7 - 04/01/2024
4679622,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/04/2024,2,04/04/2024 15:00,04/04/2024 17:00,BO - PayPeriod 7 - 04/01/2024
4679625,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/04/2024,1.5,04/04/2024 17:30,04/04/2024 19:00,BO - PayPeriod 7 - 04/01/2024
4680618,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/04/2024,1.5,04/04/2024 15:00,04/04/2024 16:30,BO - PayPeriod 7 - 04/01/2024
4680619,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/05/2024,2.5,04/05/2024 17:30,04/05/2024 20:00,BO - PayPeriod 7 - 04/01/2024
4680620,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/05/2024,1.5,04/05/2024 15:00,04/05/2024 16:30,BO - PayPeriod 7 - 04/01/2024
4681633,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/05/2024,8,04/05/2024 15:00,04/05/2024 23:00,BO - PayPeriod 7 - 04/01/2024
4681634,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/03/2024,5,04/03/2024 15:00,04/03/2024 20:00,BO - PayPeriod 7 - 04/01/2024
4681635,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/03/2024,4,04/03/2024 10:00,04/03/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4681636,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/04/2024,4,04/04/2024 10:00,04/04/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4681637,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/04/2024,8,04/04/2024 15:00,04/04/2024 23:00,BO - PayPeriod 7 - 04/01/2024
4681638,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/02/2024,5,04/02/2024 15:00,04/02/2024 20:00,BO - PayPeriod 7 - 04/01/2024
4681639,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/02/2024,4,04/02/2024 10:00,04/02/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4684165,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/04/2024,3,04/04/2024 17:30,04/04/2024 20:30,BO - PayPeriod 7 - 04/01/2024
4688261,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/08/2024,2.5,04/08/2024 11:30,04/08/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4688262,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/08/2024,2,04/08/2024 15:00,04/08/2024 17:00,BO - PayPeriod 7 - 04/01/2024
4688265,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/08/2024,2.5,04/08/2024 17:30,04/08/2024 20:00,BO - PayPeriod 7 - 04/01/2024
4689183,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/08/2024,4.75,04/08/2024 09:30,04/08/2024 14:15,BO - PayPeriod 7 - 04/01/2024
4689184,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/09/2024,4.75,04/09/2024 09:30,04/09/2024 14:15,BO - PayPeriod 7 - 04/01/2024
4689186,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/08/2024,1.75,04/08/2024 15:15,04/08/2024 17:00,BO - PayPeriod 7 - 04/01/2024
4689555,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/08/2024,1,04/08/2024 17:30,04/08/2024 18:30,BO - PayPeriod 7 - 04/01/2024
4689556,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/09/2024,1.75,04/09/2024 15:15,04/09/2024 17:00,BO - PayPeriod 7 - 04/01/2024
4689558,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/09/2024,1,04/09/2024 17:30,04/09/2024 18:30,BO - PayPeriod 7 - 04/01/2024
4689690,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/08/2024,4,04/08/2024 10:00,04/08/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4689693,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/08/2024,8,04/08/2024 15:00,04/08/2024 23:00,BO - PayPeriod 7 - 04/01/2024
4689694,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/09/2024,8,04/09/2024 15:00,04/09/2024 23:00,BO - PayPeriod 7 - 04/01/2024
4689695,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/09/2024,4,04/09/2024 10:00,04/09/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4690940,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/10/2024,4.75,04/10/2024 09:30,04/10/2024 14:15,BO - PayPeriod 7 - 04/01/2024
4691311,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/09/2024,2.5,04/09/2024 11:30,04/09/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4691312,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/10/2024,2.5,04/10/2024 11:30,04/10/2024 14:00,BO - PayPeriod 7 - 04/01/2024
4691313,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/09/2024,2,04/09/2024 15:00,04/09/2024 17:00,BO - PayPeriod 7 - 04/01/2024
4691314,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/09/2024,2.5,04/09/2024 17:30,04/09/2024 20:00,BO - PayPeriod 7 - 04/01/2024
4691315,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/10/2024,2,04/10/2024 15:00,04/10/2024 17:00,BO - PayPeriod 7 - 04/01/2024
4691316,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/10/2024,1.5,04/10/2024 17:30,04/10/2024 19:00,BO - PayPeriod 7 - 04/01/2024
4691356,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/10/2024,1.75,04/10/2024 15:15,04/10/2024 17:00,BO - PayPeriod 7 - 04/01/2024
4691357,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/10/2024,1.75,04/10/2024 17:30,04/10/2024 19:15,BO - PayPeriod 7 - 04/01/2024
4693192,sub,COGS,Folks,BO,Verne,JV205,Anim_Blocking,Worktime,Animation,ANM - Animation (Shot),04/11/2024,4.75,04/11/2024 09:30,04/11/2024 14:15,BO - PayPeriod 7 - 04/01/2024
